Lat,Long_,Combined_Key,Population,Total Deaths
33.76944049,-84.22396017,"DeKalb, Georgia, US",759297,1225060
30.87967778,-84.57619536,"Decatur, Georgia, US",26404,91337
32.17265114,-83.16948926,"Dodge, Georgia, US",20605,111487
32.15630737,-83.79746561,"Dooly, Georgia, US",13390,51330
31.53328528,-84.21722377,"Dougherty, Georgia, US",87956,386474
33.70291126,-84.77026156,"Douglas, Georgia, US",146343,278239
31.32155345,-84.90255207,"Early, Georgia, US",10190,53669
30.71101099,-82.89687287,"Echols, Georgia, US",4006,8647
32.36616021,-81.34280942,"Effingham, Georgia, US",64296,124797
34.11302332,-82.83936148,"Elbert, Georgia, US",19194,76626
32.59221302,-82.30239915,"Emanuel, Georgia, US",22646,108788
32.15328841,-81.8870105,"Evans, Georgia, US",10654,42269
34.86430205,-84.316964,"Fannin, Georgia, US",26188,102819
33.41357794,-84.49089434,"Fayette, Georgia, US",114421,220853
34.26268279,-85.21577392,"Floyd, Georgia, US",98498,332381
34.22604035,-84.12315129999998,"Forsyth, Georgia, US",244252,261391
34.37525597,-83.23159927,"Franklin, Georgia, US",23349,68784
33.79216944,-84.46319413,"Fulton, Georgia, US",1063937,1681571
34.69316688,-84.45802506,"Gilmer, Georgia, US",31369,115349
33.22879932,-82.61297636,"Glascock, Georgia, US",2971,18127
31.23279254,-81.53811412,"Glynn, Georgia, US",85292,273743
34.50487351,-84.87296253,"Gordon, Georgia, US",57963,175833
30.87454847,-84.23418364,"Grady, Georgia, US",24633,76130
33.5769205,-83.17139104,"Greene, Georgia, US",18324,63438
33.96044201,-84.02137802,"Gwinnett, Georgia, US",936250,1347806
34.63331566,-83.53094677,"Habersham, Georgia, US",45328,189951
34.32207823,-83.81896936,"Hall, Georgia, US",204441,582910
33.2721566,-82.99766919,"Hancock, Georgia, US",8457,72306
33.79602175,-85.21005667,"Haralson, Georgia, US",29792,111208
32.73709786,-84.90538572,"Harris, Georgia, US",35236,77740
34.34626973,-82.96567682,"Hart, Georgia, US",26205,67219
33.29686567,-85.12886832,"Heard, Georgia, US",11923,34159
33.4533428,-84.14814659999998,"Henry, Georgia, US",234561,449789
32.45802497,-83.66879087,"Houston, Georgia, US",157863,338065
31.60213036,-83.27501387,"Irwin, Georgia, US",9416,34582
34.13794553,-83.56814788,"Jackson, Georgia, US",72977,192164
33.31535543,-83.68844964,"Jasper, Georgia, US",14219,48314
31.80405727,-82.63724870000001,"Jeff Davis, Georgia, US",15115,52446
33.05867328,-82.41609057,"Jefferson, Georgia, US",15362,78608
32.79248718,-81.96040187,"Jenkins, Georgia, US",8676,51047
32.70211082,-82.66166794,"Johnson, Georgia, US",9643,55381
33.02512137,-83.56019163,"Jones, Georgia, US",28735,74541
33.07841647,-84.14263877,"Lamar, Georgia, US",19077,78312
31.03828570000001,-83.06472457,"Lanier, Georgia, US",10423,17496
32.46325233,-82.92221316,"Laurens, Georgia, US",47546,212693
31.779330600000005,-84.14324253,"Lee, Georgia, US",29992,74948
31.82588896,-81.49251135,"Liberty, Georgia, US",61435,97521
33.79201475,-82.45024131,"Lincoln, Georgia, US",7921,26845
31.75218791,-81.74952375,"Long, Georgia, US",19559,21260
30.83568832,-83.27056716,"Lowndes, Georgia, US",117406,272768
34.57286511,-84.00425681,"Lumpkin, Georgia, US",33610,88054
32.35207048,-84.04234127,"Macon, Georgia, US",12947,36987
34.12920917,-83.21218732,"Madison, Georgia, US",29880,71464
32.3483402,-84.52733571,"Marion, Georgia, US",8359,32860
33.47851918,-82.48252774,"McDuffie,Georgia,US",21312,67105
31.49683595,-81.40163426,"McIntosh, Georgia, US",14378,24589
33.04163534,-84.68859732,"Meriwether, Georgia, US",21167,97039
31.16568912,-84.73151117,"Miller, Georgia, US",5718,18506
31.22483255,-84.19381821,"Mitchell, Georgia, US",21863,93472
33.014289,-83.92097166,"Monroe, Georgia, US",27578,125497
32.17201038,-82.53527476,"Montgomery, Georgia, US",9172,33901
33.59232073,-83.49129491,"Morgan, Georgia, US",19276,41272
34.78897608,-84.74993177,"Murray, Georgia, US",40096,119669
32.50931999,-84.87142262,"Muscogee, Georgia, US",195769,569539
33.55514538,-83.84547140000002,"Newton, Georgia, US",111744,310048
33.83749973,-83.43679568,"Oconee, Georgia, US",40280,77380
33.878629600000004,-83.08278123,"Oglethorpe, Georgia, US",15259,38925
0.0,0.0,"Out of GA, Georgia, US",0,948426
33.91969522,-84.86848792,"Paulding, Georgia, US",168667,289077
32.56934316,-83.82937,"Peach, Georgia, US",27546,89290
34.46589159,-84.46406611,"Pickens, Georgia, US",32591,106805
31.35928155,-82.21598442,"Pierce, Georgia, US",19465,86421
33.09310242,-84.38790389,"Pike, Georgia, US",18962,61805
34.00267074,-85.18677781,"Polk, Georgia, US",42613,128491
32.23334561,-83.47549959999998,"Pulaski, Georgia, US",11137,54545
33.32056115,-83.37552891,"Putnam, Georgia, US",22119,73620
31.86728114,-85.01773177,"Quitman, Georgia, US",2299,3153
34.88389445,-83.40304637,"Rabun, Georgia, US",17137,63502
31.76622818,-84.75732369,"Randolph, Georgia, US",6778,40676
33.35777107,-82.07026432,"Richmond, Georgia, US",202518,617429
33.65145002,-84.02202167,"Rockdale, Georgia, US",90896,214717
32.2654021,-84.31258912,"Schley, Georgia, US",5257,6811
32.74976524,-81.60779441,"Screven, Georgia, US",13966,46210
30.93464824,-84.86823924,"Seminole, Georgia, US",8090,22841
33.26310031,-84.28013991,"Spalding, Georgia, US",66703,273040
34.55151201,-83.29405315,"Stephens, Georgia, US",25925,107662
32.07996777,-84.83208037,"Stewart, Georgia, US",6621,26189
32.03650571,-84.19821492,"Sumter, Georgia, US",29524,128483
32.69642758,-84.53351366,"Talbot, Georgia, US",6195,22642
33.56543317,-82.88136816,"Taliaferro, Georgia, US",1537,2443
32.04785085,-82.05539188,"Tattnall, Georgia, US",25286,88892
32.55792548,-84.25077141,"Taylor, Georgia, US",8020,34227
31.92829517,-82.93491155,"Telfair, Georgia, US",15860,62321
31.77527543,-84.44069698,"Terrell, Georgia, US",8531,54451
30.86392347,-83.91847289,"Thomas, Georgia, US",44451,156889
31.45743864,-83.5236119,"Tift, Georgia, US",40644,158863
32.12059861,-82.32957247,"Toombs, Georgia, US",26830,141901
34.91369188,-83.74107459999998,"Towns, Georgia, US",12037,74799
32.40422134,-82.56904553,"Treutlen, Georgia, US",6901,41824
33.03349196,-85.02812115,"Troup, Georgia, US",69922,274810
31.71612656,-83.62069378,"Turner, Georgia, US",7985,46020
32.67435595,-83.43078662,"Twiggs, Georgia, US",8120,48940
0.0,0.0,"Unassigned, Georgia, US",0,6936
34.82995757,-83.98967069,"Union, Georgia, US",24511,105720
32.87920671,-84.30024826,"Upson, Georgia, US",26320,167555
34.73376362,-85.30165174,"Walker, Georgia, US",69761,152766
33.78017694,-83.73552314,"Walton, Georgia, US",94593,298879
31.05449097,-82.42224148,"Ware, Georgia, US",35734,202317
33.41146451,-82.67795848,"Warren, Georgia, US",5254,21220
32.96711864,-82.79357039,"Washington, Georgia, US",20374,95097
31.5521809,-81.91894878,"Wayne, Georgia, US",29927,134997
32.04066113,-84.54742852,"Webster, Georgia, US",2607,5815
32.12009104,-82.72574721,"Wheeler, Georgia, US",7855,28507
34.64624278,-83.74905525,"White, Georgia, US",30798,108894
34.80987459,-84.96093476,"Whitfield, Georgia, US",104628,300169
31.97496928,-83.43438555,"Wilcox, Georgia, US",8635,53448
33.78290391,-82.74286107,"Wilkes, Georgia, US",9777,34318
32.80291082,-83.17140684,"Wilkinson, Georgia, US",8954,40077
31.55162306,-83.85090513,"Worth, Georgia, US",20247,84605
0.0,0.0,"Grand Princess, US",0,3209
13.4443,144.7937,"Guam, US",164229,232819
19.60121157,-155.5210167,"Hawaii, Hawaii, US",201513,117924
21.45803166,-157.97121819999995,"Honolulu, Hawaii, US",974563,689740
22.03935037,-159.5966786,"Kauai, Hawaii, US",72293,17523
20.86399628,-156.56890969999995,"Maui, Hawaii, US",167417,89931
0.0,0.0,"Out of HI, Hawaii, US",0,7238
0.0,0.0,"Unassigned, Hawaii, US",0,3
43.4526575,-116.24155159999998,"Ada, Idaho, US",481587,683377
44.89333571,-116.4545247,"Adams, Idaho, US",4294,9073
42.67002716,-112.2233311,"Bannock, Idaho, US",87808,159103
42.28269683,-111.32892379999998,"Bear Lake, Idaho, US",6125,9401
47.21754179,-116.6586851,"Benewah, Idaho, US",9298,22983
43.21672879999999,-112.3978437,"Bingham, Idaho, US",46811,102903
43.4085812,-113.9752658,"Blaine, Idaho, US",23021,22134
43.98829931,-115.7309284,"Boise, Idaho, US",7831,7729
48.29996017,-116.6017932,"Bonner, Idaho, US",45739,102619
43.38713372,-111.6161537,"Bonneville, Idaho, US",119062,195690
48.76684761,-116.4630179,"Boundary, Idaho, US",12245,34302
43.72592209,-113.1735463,"Butte, Idaho, US",2597,5142
43.46665742,-114.8065892,"Camas, Idaho, US",1106,932
43.61970148,-116.7095499,"Canyon, Idaho, US",229849,450099
42.77149116,-111.5597683,"Caribou, Idaho, US",7155,18460
42.28347888,-113.6012409,"Cassia, Idaho, US",24030,35598
44.28496071,-112.3505704,"Clark, Idaho, US",845,353
46.67459924,-115.6622393,"Clearwater, Idaho, US",8756,21214
44.24186819,-114.2855494,"Custer, Idaho, US",4315,5233
43.3507101,-115.4701578,"Elmore, Idaho, US",27511,39656
42.18332217,-111.8149666,"Franklin, Idaho, US",13876,19694
44.22800938,-111.4809943,"Fremont, Idaho, US",13099,18308
44.06482372,-116.398376,"Gem, Idaho, US",18112,51806
42.96927962,-114.8108306,"Gooding, Idaho, US",15179,36078
45.84721541,-115.4634436,"Idaho, Idaho, US",16667,31894
43.82078483,-112.3131749,"Jefferson, Idaho, US",29871,40638
42.68891267,-114.2655033,"Jerome, Idaho, US",24412,41073
47.67282258,-116.7020872,"Kootenai, Idaho, US",165697,366689
46.81587887,-116.7113698,"Latah, Idaho, US",40108,28425
44.9438088,-113.9309747,"Lemhi, Idaho, US",8027,16176
46.23315327,-116.434146,"Lewis, Idaho, US",3838,17426
43.0012336,-114.1358773,"Lincoln, Idaho, US",5366,11051
43.78141028,-111.65384740000002,"Madison, Idaho, US",39907,33854
42.85518524,-113.6357257,"Minidoka, Idaho, US",21039,42415
46.32638236,-116.7500975,"Nez Perce, Idaho, US",40408,95164
42.19494279999999,-112.5407838,"Oneida, Idaho, US",4531,6711
42.58016894,-116.1693871,"Owyhee, Idaho, US",11823,35149
44.00545243,-116.7647695,"Payette, Idaho, US",23951,55258
42.69254894,-112.83957420000002,"Power, Idaho, US",7681,12531
47.35364087,-115.8916749,"Shoshone, Idaho, US",12882,51292
43.75303583,-111.2056773,"Teton, Idaho, US",12142,5606
42.35440512,-114.6685381,"Twin Falls, Idaho, US",86878,195012
0.0,0.0,"Unassigned, Idaho, US",0,68
44.76728382,-115.5676773,"Valley, Idaho, US",11392,9801
44.45275475,-116.7847688,"Washington, Idaho, US",10194,36220
39.98815591,-91.18786813,"Adams, Illinois, US",65435,143867
37.18049267,-89.32910838,"Alexander, Illinois, US",5761,10799
38.88829622,-89.43534887,"Bond, Illinois, US",16426,23298
42.32359279,-88.82345779,"Boone, Illinois, US",53544,85602
39.96209138,-90.75068024,"Brown, Illinois, US",6578,9662
41.40385234,-89.5283051,"Bureau, Illinois, US",32628,89868
39.16840183,-90.66330078,"Calhoun, Illinois, US",4739,3013
42.06823429,-89.93395545,"Carroll, Illinois, US",14305,37271
39.96991073,-90.24734436,"Cass, Illinois, US",12147,27280
40.13919438,-88.20046615,"Champaign, Illinois, US",209689,191064
39.54581621,-89.27780482,"Christian, Illinois, US",32304,79651
39.33425789,-87.78705622,"Clark, Illinois, US",15441,36849
38.75388572,-88.48914513,"Clay, Illinois, US",13184,48317
38.60704876,-89.42385254,"Clinton, Illinois, US",37562,90354
39.51949084,-88.22358557,"Coles, Illinois, US",50621,121493
41.84144849,-87.81658794,"Cook, Illinois, US",5150233,11299767
39.0032229,-87.75954624,"Crawford, Illinois, US",18667,30240
39.27432424,-88.2401158,"Cumberland, Illinois, US",10766,24897
40.17514519,-88.90959682,"De Witt, Illinois, US",15638,27591
41.89373302,-88.76958483,"DeKalb, Illinois, US",104897,138463
39.76768052,-88.21854195,"Douglas, Illinois, US",19465,38510
41.85116968,-88.08642662,"DuPage, Illinois, US",922921,1363747
39.6809186,-87.74759563,"Edgar, Illinois, US",17161,42205
38.41353228,-88.05720863,"Edwards, Illinois, US",6395,17058
39.05935711,-88.58969584,"Effingham, Illinois, US",34008,90889
39.00072038,-89.02452658,"Fayette, Illinois, US",21336,66912
40.59706922,-88.22350769,"Ford, Illinois, US",12961,49632
37.99189086,-88.92567818,"Franklin, Illinois, US",38469,106276
40.47289135,-90.20862357,"Fulton, Illinois, US",34340,78928
37.76430935,-88.22953869,"Gallatin, Illinois, US",4828,9936
39.35907414,-90.388865,"Greene, Illinois, US",12969,34697
41.28569601,-88.41905692,"Grundy, Illinois, US",51054,90163
38.08163641,-88.53883373,"Hamilton, Illinois, US",8116,20115
40.40423981,-91.16313899,"Hancock, Illinois, US",17708,33327
37.51810645,-88.26873022,"Hardin, Illinois, US",3821,13287
40.81908672,-90.92491462,"Henderson, Illinois, US",6646,12796
41.3533994,-90.13296166,"Henry, Illinois, US",48913,79112
40.74717633,-87.82466784,"Iroquois, Illinois, US",27114,80682
37.78595185,-89.38232563,"Jackson, Illinois, US",56750,86461
39.01054275,-88.15437049,"Jasper, Illinois, US",9610,21803
38.29980057,-88.9240025,"Jefferson, Illinois, US",37684,130243
39.08869046,-90.35393073,"Jersey, Illinois, US",21773,52233
42.36542373,-90.21094405,"Jo Daviess, Illinois, US",21235,27313
37.45939802,-88.88165419,"Johnson, Illinois, US",12417,24871
41.93842729,-88.42861412,"Kane, Illinois, US",532403,862338
41.13746989,-87.86205334,"Kankakee, Illinois, US",109862,258827
41.59081014,-88.42869583,"Kendall, Illinois, US",128990,113067
40.93148779,-90.21330340000002,"Knox, Illinois, US",49699,155072
41.34426129999999,-88.88633881,"LaSalle,Illinois,US",108669,275067
42.3224907,-88.00367925,"Lake, Illinois, US",696535,1096962
38.71987914,-87.72884035,"Lawrence, Illinois, US",15678,29931
41.74583951,-89.29977132,"Lee, Illinois, US",34096,56030
40.89188292,-88.55784752,"Livingston, Illinois, US",35648,94001
40.12581572,-89.36638784,"Logan, Illinois, US",28618,63742
39.86064913,-88.96342505,"Macon, Illinois, US",104009,242004
39.26119767,-89.92424028,"Macoupin, Illinois, US",44926,97101
38.83042506,-89.90422563,"Madison, Illinois, US",262966,572179
38.64963204,-88.91899208,"Marion, Illinois, US",37205,141102
41.0327901,-89.34510444,"Marshall, Illinois, US",11438,20834
40.23917274,-89.91824452,"Mason, Illinois, US",13359,45390
37.22078441,-88.71036614,"Massac, Illinois, US",13772,45718
40.45674722,-90.67775541,"McDonough, Illinois, US",29682,65101
42.32451172,-88.45248227,"McHenry, Illinois, US",307774,346523
40.48996987,-88.84621113,"McLean, Illinois, US",171517,207015
40.02742725,-89.80246001,"Menard, Illinois, US",12196,14067
41.20596782,-90.74290052,"Mercer, Illinois, US",15437,34580
38.27594376,-90.17761038,"Monroe, Illinois, US",34637,95835
39.23198845,-89.47809254,"Montgomery, Illinois, US",28414,74199
39.71654544,-90.20255104,"Morgan, Illinois, US",33658,91980
39.64187451,-88.62099969,"Moultrie, Illinois, US",14501,31414
42.04165196,-89.32184679,"Ogle, Illinois, US",50643,89754
0.0,0.0,"Out of IL, Illinois, US",0,60
40.78702156,-89.76078901,"Peoria, Illinois, US",179179,362482
38.08510853,-89.36856219,"Perry, Illinois, US",20916,67967
40.01360584,-88.59319339,"Piatt, Illinois, US",16344,15069
39.62265059,-90.8877017,"Pike, Illinois, US",15561,50108
37.41391284,-88.56152109,"Pope, Illinois, US",4177,5322
37.22631423,-89.13085001,"Pulaski, Illinois, US",5335,12275
41.2013541,-89.2869272,"Putnam, Illinois, US",5739,5385
38.05095369,-89.82512254,"Randolph, Illinois, US",31782,90292
38.71240969,-88.08475366,"Richland, Illinois, US",15513,50822
41.46613806,-90.57042164,"Rock Island, Illinois, US",141879,346601
37.75332999,-88.54119706,"Saline, Illinois, US",23491,64837
39.75836914,-89.65872023,"Sangamon, Illinois, US",194672,278699
40.1571798,-90.61114163,"Schuyler, Illinois, US",6768,10176
39.6429169,-90.47814431,"Scott, Illinois, US",4951,6440
39.39133527,-88.80611122,"Shelby, Illinois, US",21634,49700
38.46996033,-89.93063427,"St. Clair, Illinois, US",259686,558078
41.09309773,-89.79745866,"Stark, Illinois, US",5342,25132
42.35129217,-89.662598,"Stephenson, Illinois, US",44498,105811
40.50716185,-89.51404662,"Tazewell, Illinois, US",131803,323172
0.0,0.0,"Unassigned, Illinois, US",0,2921281
37.47119609,-89.25548938,"Union, Illinois, US",16653,48447
40.18417171,-87.73384359,"Vermilion, Illinois, US",75758,188591
38.44272901,-87.84922065,"Wabash, Illinois, US",11520,17761
40.84925021,-90.6147432,"Warren, Illinois, US",16844,57385
38.35309213,-89.40982703,"Washington, Illinois, US",13887,25000
38.42955355,-88.42586459,"Wayne, Illinois, US",16215,59141
38.08706198,-88.17657461,"White, Illinois, US",13537,32210
41.75509713,-89.91556058,"Whiteside, Illinois, US",55175,169776
41.44619267,-87.97862712,"Will, Illinois, US",690743,1149106
37.73033511,-88.92994027,"Williamson, Illinois, US",66597,170665
42.33641854,-89.16085327,"Winnebago, Illinois, US",282572,582381
40.78579374,-89.20973757,"Woodford, Illinois, US",38459,79829
40.7457653,-84.93671406,"Adams, Indiana, US",35777,73197
41.09194313,-85.06800636,"Allen, Indiana, US",379299,819435
39.20744865,-85.89558181,"Bartholomew, Indiana, US",83779,180581
40.60626947,-87.31093999,"Benton, Indiana, US",8748,15654
40.47388153,-85.32499702,"Blackford, Indiana, US",11758,43052
40.0509304,-86.46841646,"Boone, Indiana, US",67843,128429
39.19605589,-86.22868909,"Brown, Indiana, US",15092,42695
40.580783200000006,-86.56198812,"Carroll,Indiana,US",20257,38561
40.76135835,-86.34830753,"Cass, Indiana, US",37689,117008
38.48015445,-85.70510334,"Clark, Indiana, US",118302,258525
39.39561833,-87.11723506,"Clay, Indiana, US",26225,59513
40.30319754,-86.47277257,"Clinton, Indiana, US",32399,78668
38.28814402,-86.44518825,"Crawford, Indiana, US",10577,23751
38.70186039,-87.07185406,"Daviess, Indiana, US",33351,109944
41.39804622,-84.99906934,"DeKalb, Indiana, US",43475,101246
39.14647946,-84.97333539,"Dearborn, Indiana, US",49458,94910
39.30712658,-85.50087166,"Decatur, Indiana, US",26559,104502
40.22787247,-85.39732772,"Delaware, Indiana, US",114135,284779
38.36597551,-86.87924170000002,"Dubois, Indiana, US",42736,118483
41.59761169,-85.85875695,"Elkhart, Indiana, US",206341,509028
39.63684962,-85.17797541,"Fayette, Indiana, US",23102,92070
38.32117957,-85.90385377,"Floyd, Indiana, US",78522,212730
40.12361933,-87.24217689,"Fountain, Indiana, US",16346,62336
39.4142482,-85.06062647,"Franklin, Indiana, US",22758,43988
41.0469907,-86.26252745,"Fulton, Indiana, US",19974,64602
38.30393723,-87.58054938,"Gibson, Indiana, US",33659,101066
40.51587228,-85.65468702,"Grant, Indiana, US",65769,229596
39.03630547,-86.96223202,"Greene, Indiana, US",31922,99658
40.07306535,-86.05244729,"Hamilton, Indiana, US",338011,466857
